5;264.21;0.05;1.00
10;264.21;0.44;413.80
15;264.21;0.40;522.13
20;264.21;0.50;589.15
25;264.21;0.46;620.60
30;264.21;0.63;644.87
35;264.21;0.32;653.54
40;264.21;0.32;659.05
