5;27.59;220.68;0.10;0
10;25.46;179.20;0.06;0
15;16.40;215.18;0.07;0
20;11.18;149.33;0.12;0
25;6.08;204.35;0.07;0
30;5.00;10.37;0.03;0
35;3.61;69.19;0.03;0
40;5.39;18.78;0.02;0
