5;264.21;0.04;3.20
10;264.21;0.50;436.70
15;264.21;0.45;539.33
20;264.21;0.43;592.85
25;264.21;0.42;620.96
30;264.21;0.60;644.93
35;264.21;0.34;648.80
40;264.21;0.34;661.75
