5;27.59;264.21;0.02;0
10;25.46;264.21;0.49;366
15;16.40;264.21;0.48;390
20;11.18;264.21;0.00;726
25;6.08;264.21;0.48;383
30;5.00;264.21;0.49;442
35;3.61;264.21;0.48;434
40;5.39;264.21;0.48;393
