5;264.21;0.03;1.40
10;264.21;0.50;392.10
15;264.21;0.52;548.60
20;264.21;0.52;597.95
25;264.21;0.39;624.40
30;264.21;0.46;643.43
35;264.21;0.31;652.03
40;264.21;0.38;664.65
